Product id,trim  and clean product_id,clean product_id,category,clean(trim(discounted_price)),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")
",Convert Text to Numbers in Excel (Browser Version),cleantrim(),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")",Convert Text to Numbers in Excel (Browser Version),discount_percentage,rating,rating_count,"user_id (LEFT(, FIND("","", A2)-1) use this if id has too long strings)",cleantrimuserid,product_link
B07JW9H4J726,B07JW9H4J726,B07JW9H4J726,Electronics|WearableTechnology|SmartWatches,"₹2,499", 2499 ,"$2,499.00","₹4,999",4999,"$4,999.00",50%,3.9,"7,571",AEEFUBM5UGOQDCGWGY6JORVEO5QA,AEEFUBM5UGOQDCGWGY6JORVEO5QA,https://www.amazon.in/Noise-ColorFit-Bluetooth-Monitoring-SmartWatch/dp/B09P18XVW6/ref=sr_1_152?qid=1672903002&s=computers&sr=1-152
B07JW9H4J727,B07JW9H4J727,B07JW9H4J727,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",₹137, 137 ,$137.00,₹160,160,$160.00,14%,4.4,"6,537",AFQ3U3VBOCWRK5FO7AHRDUWWSU3Q,AFQ3U3VBOCWRK5FO7AHRDUWWSU3Q,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLPYHW/ref=sr_1_153?qid=1672903002&s=computers&sr=1-153
B07JW9H4J728,B07JW9H4J728,B07JW9H4J728,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹59, 59 ,$59.00,₹199,199,$199.00,70%,4,"9,377",AH25R3GOS3TJRM57EUOXPJ6YJDFA,AH25R3GOS3TJRM57EUOXPJ6YJDFA,https://www.amazon.in/Flix-Micro-Cable-Smartphone-Black/dp/B09NHVCHS9/ref=sr_1_154?qid=1672903002&s=computers&sr=1-154
B07JW9H4J729,B07JW9H4J729,B07JW9H4J729,Computers&Accessories|Accessories&Peripherals|HardDiskBags,₹299, 299 ,$299.00,₹499,499,$499.00,40%,4.5,"21,010",AFSJUWV2I4CD53EPCRMOQJ3CWR3Q,AFSJUWV2I4CD53EPCRMOQJ3CWR3Q,https://www.amazon.in/AirCase-External-Drive-2-5-Inch-Black/dp/B00NNQMYNE/ref=sr_1_155?qid=1672903002&s=computers&sr=1-155
B07JW9H4J730,B07JW9H4J730,B07JW9H4J730,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,799", 1799 ,"$1,799.00","₹3,999",3999,"$3,999.00",55%,3.9,"3,517",AHMBY2YCZ6C6D5ZPODSHKAMFGXJQ,AHMBY2YCZ6C6D5ZPODSHKAMFGXJQ,https://www.amazon.in/Noise-Wireless-Instacharge-Bluetooth-Breathing/dp/B0B217Z5VK/ref=sr_1_157?qid=1672903002&s=computers&sr=1-157
B07JW9H4J731,B07JW9H4J731,B07JW9H4J731,Electronics|HomeAudio|Speakers|BluetoothSpeakers,"₹1,999", 1999 ,"$1,999.00","₹2,999",2999,"$2,999.00",33%,4.3,"63,899",AEVZ5C4WDFLWANNAZDB3Q33OK6JQ,AEVZ5C4WDFLWANNAZDB3Q33OK6JQ,https://www.amazon.in/JBL-Portable-Waterproof-Bluetooth-Speaker/dp/B07B88KQZ8/ref=sr_1_158?qid=1672903002&s=computers&sr=1-158
B07JW9H4J732,B07JW9H4J732,B07JW9H4J732,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",₹199, 199 ,$199.00,₹699,699,$699.00,72%,4.2,"12,153",AH63HFCY2DBQCGPIVKPHXNHTA7WA,AH63HFCY2DBQCGPIVKPHXNHTA7WA,https://www.amazon.in/TIZUM-Slim-1-5m-HDMI-Cable/dp/B01M4GGIVU/ref=sr_1_159?qid=1672903002&s=computers&sr=1-159
B07JW9H4J733,B07JW9H4J733,B07JW9H4J733,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,₹399, 399 ,$399.00,"₹1,499",1499,"$1,499.00",73%,4.1,"5,730",AGA4V2SLJ744MITK2FWWGPXOFB7A,AGA4V2SLJ744MITK2FWWGPXOFB7A,https://www.amazon.in/Robustrion-Anti-Scratch-iPad-10-2-inch/dp/B07Z3K96FR/ref=sr_1_160?qid=1672903002&s=computers&sr=1-160
B07JW9H4J734,B07JW9H4J734,B07JW9H4J734,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,"₹1,699", 1699 ,"$1,699.00","₹3,999",3999,"$3,999.00",58%,4.2,"25,488",AFPBB55ERBMYZ772BNASND7FMW5A,AFPBB55ERBMYZ772BNASND7FMW5A,https://www.amazon.in/Redgear-Pro-Wireless-Gamepad-Black/dp/B0756CLQWL/ref=sr_1_162?qid=1672903002&s=computers&sr=1-162
B07JW9H4J735,B07JW9H4J735,B07JW9H4J735,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹699, 699 ,$699.00,₹995,995,$995.00,30%,4.5,"54,405",AHL435VQHZZXB545DXGLIZSACFOQ,AHL435VQHZZXB545DXGLIZSACFOQ,https://www.amazon.in/Logitech-M235-Wireless-Mouse-Grey/dp/B004IO5BMQ/ref=sr_1_163?qid=1672903002&s=computers&sr=1-163
B07JW9H4J736,B07JW9H4J736,B07JW9H4J736,Electronics|Mobiles&Accessories|MobileAccessories|Décor,₹95, 95 ,$95.00,₹499,499,$499.00,81%,4.2,"1,949",AGLOZNSKAGH5XUZEAZ3FZTQ22CHQ,AGLOZNSKAGH5XUZEAZ3FZTQ22CHQ,https://www.amazon.in/STRIFF-Flexible-Silicone-Protector-Computers/dp/B09Z6WH2N1/ref=sr_1_164?qid=1672903002&s=computers&sr=1-164
B07JW9H4J737,B07JW9H4J737,B07JW9H4J737,Computers&Accessories|NetworkingDevices|Routers,"₹1,149", 1149 ,"$1,149.00","₹1,699",1699,"$1,699.00",32%,4.2,"1,22,478",AENWPLS2BHDMH4O6DD7EYV5DOGHQ,AENWPLS2BHDMH4O6DD7EYV5DOGHQ,https://www.amazon.in/TP-Link-TL-WR845N-300Mbps-Wireless-N-Router/dp/B01HGCLUH6/ref=sr_1_165?qid=1672903002&s=computers&sr=1-165
B07JW9H4J738,B07JW9H4J738,B07JW9H4J738,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","₹1,495", 1495 ,"$1,495.00","₹1,995",1995,"$1,995.00",25%,4.3,"7,241",AG4CULPDENY6NXR67DNAQU5VM42Q,AG4CULPDENY6NXR67DNAQU5VM42Q,https://www.amazon.in/Logitech-MK240-NANO-Mouse-Keyboard/dp/B01N4EV2TL/ref=sr_1_166?qid=1672903002&s=computers&sr=1-166
B07JW9H4J739,B07JW9H4J739,B07JW9H4J739,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,₹849, 849 ,$849.00,"₹4,999",4999,"$4,999.00",83%,4,"20,457",AG23N2Z5CVKFJZ6ZLIYU4NQTDKFA,AG23N2Z5CVKFJZ6ZLIYU4NQTDKFA,https://www.amazon.in/Callas-Multipurpose-Breakfast-Ergonomic-WA-27-Black/dp/B08MZQBFLN/ref=sr_1_167?qid=1672903002&s=computers&sr=1-167
B07JW9H4J740,B07JW9H4J740,B07JW9H4J740,OfficeProducts|OfficeElectronics|Calculators|Basic,₹440, 440 ,$440.00,₹440,440,$440.00,0%,4.5,"8,610",AE6FSULFZEB65U7FWSETNHLBP5JQ,AE6FSULFZEB65U7FWSETNHLBP5JQ,https://www.amazon.in/Casio-MJ-12D-Desktop-Calculator-Grey/dp/B0752LL57V/ref=sr_1_168?qid=1672903002&s=computers&sr=1-168
B07JW9H4J741,B07JW9H4J741,B07JW9H4J741,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,₹349, 349 ,$349.00,₹999,999,$999.00,65%,3.8,"16,557",AF3I4EPZQIK3OVITINOGTUMCWQ7A,AF3I4EPZQIK3OVITINOGTUMCWQ7A,https://www.amazon.in/Tukzer-Capacitive-Lightweight-Magnetism-Smartphones/dp/B08K4PSZ3V/ref=sr_1_169?qid=1672903004&s=computers&sr=1-169
B07JW9H4J742,B07JW9H4J742,B07JW9H4J742,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,₹599, 599 ,$599.00,"₹3,999",3999,"$3,999.00",85%,3.9,"1,087",AFXXFWMGUKQDP27JRILRUKME7R4Q,AFXXFWMGUKQDP27JRILRUKME7R4Q,https://www.amazon.in/Amazon-Basics-Multipurpose-Foldable-Laptop/dp/B09Z28BQZT/ref=sr_1_170?qid=1672903004&s=computers&sr=1-170
B07JW9H4J743,B07JW9H4J743,B07JW9H4J743,Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,₹149, 149 ,$149.00,₹399,399,$399.00,63%,4,"1,540",AFJAEGGXB3SFKV3CIQG672BJD3HQ,AFJAEGGXB3SFKV3CIQG672BJD3HQ,https://www.amazon.in/Kanget-Female-Adapter-Standard-Interface/dp/B094DQWV9B/ref=sr_1_171?qid=1672903004&s=computers&sr=1-171
B07JW9H4J744,B07JW9H4J744,B07JW9H4J744,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹289, 289 ,$289.00,₹999,999,$999.00,71%,4.1,401,AFRA4BGAKHDU2PFBCHKEPSVG5OYA,AFRA4BGAKHDU2PFBCHKEPSVG5OYA,https://www.amazon.in/Amazon-Basics-8-5-inch-Writing-Drawing/dp/B0BBMPH39N/ref=sr_1_173?qid=1672903004&s=computers&sr=1-173
B07JW9H4J745,B07JW9H4J745,B07JW9H4J745,Computers&Accessories|Accessories&Peripherals|USBHubs,₹179, 179 ,$179.00,₹499,499,$499.00,64%,3.4,"9,385",AEGQJH2NIAS54T7WKAHKVEO4B67A,AEGQJH2NIAS54T7WKAHKVEO4B67A,https://www.amazon.in/Zebronics-ZEB-90HB-Pocket-Laptop-Computers/dp/B097JQ1J5G/ref=sr_1_174?qid=1672903004&s=computers&sr=1-174
B07JW9H4J746,B07JW9H4J746,B07JW9H4J746,Electronics|WearableTechnology|SmartWatches,"₹1,499", 1499 ,"$1,499.00","₹4,999",4999,"$4,999.00",70%,4,"92,588",AGRDTPMUHWAPVCLIT32C7WW2V6JA,AGRDTPMUHWAPVCLIT32C7WW2V6JA,https://www.amazon.in/Noise-Colorfit-Pro-Touch-Control/dp/B07YY1BY5B/ref=sr_1_175?qid=1672903004&s=computers&sr=1-175
B07JW9H4J747,B07JW9H4J747,B07JW9H4J747,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",₹399, 399 ,$399.00,₹699,699,$699.00,43%,3.4,"3,454",AF5IDL42LBZCZ7A5YDGM2QFNUHEQ,AF5IDL42LBZCZ7A5YDGM2QFNUHEQ,https://www.amazon.in/Zeb-Buds-C2-Controller-Blue/dp/B08VRMK55F/ref=sr_1_176?qid=1672903004&s=computers&sr=1-176
B07JW9H4J748,B07JW9H4J748,B07JW9H4J748,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,₹599, 599 ,$599.00,₹799,799,$799.00,25%,4.3,"15,790",AFM6IHWXNLXOBO3JZTO5DN5QJROQ,AFM6IHWXNLXOBO3JZTO5DN5QJROQ,https://www.amazon.in/Redgear-Gaming-Semi-Honeycomb-Windows-Gamers/dp/B08CHZ3ZQ7/ref=sr_1_177?qid=1672903004&s=computers&sr=1-177
B07JW9H4J749,B07JW9H4J749,B07JW9H4J749,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,₹949, 949 ,$949.00,"₹2,000",2000,"$2,000.00",53%,3.9,"14,969",AE42EZDBUFSJZGL66F275G54PSUA,AE42EZDBUFSJZGL66F275G54PSUA,https://www.amazon.in/JBL-Commercial-Omnidirectional-Microphone-Recording/dp/B08SCCG9D4/ref=sr_1_179?qid=1672903004&s=computers&sr=1-179
B07JW9H4J750,B07JW9H4J750,B07JW9H4J750,Electronics|WearableTechnology|SmartWatches,"₹2,499", 2499 ,"$2,499.00","₹9,999",9999,"$9,999.00",75%,4.1,"42,139",AETGW4KBMIJPPNVLPKB7R7O3FSQQ,AETGW4KBMIJPPNVLPKB7R7O3FSQQ,https://www.amazon.in/Fire-Boltt-Smartwatch-Monitoring-Continuous-BSW005/dp/B0972BQ2RS/ref=sr_1_180?qid=1672903004&s=computers&sr=1-180
B07JW9H4J751,B07JW9H4J751,B07JW9H4J751,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,₹159, 159 ,$159.00,₹180,180,$180.00,12%,4.3,989,AHBISYTXOMEMKDTXVEKH57D2X3RA,AHBISYTXOMEMKDTXVEKH57D2X3RA,https://www.amazon.in/Eveready-Alkaline-Batteries-1012-Battery/dp/B00ZRBWPA0/ref=sr_1_181?qid=1672903004&s=computers&sr=1-181
B07JW9H4J752,B07JW9H4J752,B07JW9H4J752,Electronics|Accessories|MemoryCards|MicroSD,"₹1,329", 1329 ,"$1,329.00","₹2,900",2900,"$2,900.00",54%,4.5,"19,624",AHHCE7SDKWRKQDLFXF2YNMGODDRA,AHHCE7SDKWRKQDLFXF2YNMGODDRA,https://www.amazon.in/SanDisk-Extreme-microSD-Smartphones-Action/dp/B0B2DD66GS/ref=sr_1_182?qid=1672903004&s=computers&sr=1-182
B07JW9H4J753,B07JW9H4J753,B07JW9H4J753,Computers&Accessories|Accessories&Peripherals|USBHubs,₹570, 570 ,$570.00,₹999,999,$999.00,43%,4.2,"3,201",AFF4TQVTALIJ24PF3PWD376ONLXQ,AFF4TQVTALIJ24PF3PWD376ONLXQ,https://www.amazon.in/Portronics-MPORT-Type-Ports-Transfer/dp/B09M869Z5V/ref=sr_1_183?qid=1672903004&s=computers&sr=1-183
B07JW9H4J754,B07JW9H4J754,B07JW9H4J754,Electronics|HomeAudio|Speakers|OutdoorSpeakers,₹899, 899 ,$899.00,"₹1,999",1999,"$1,999.00",55%,4.1,"30,469",AHMOBOPW4OAANJ3VXXWX2QGJA6NA,AHMOBOPW4OAANJ3VXXWX2QGJA6NA,https://www.amazon.in/Infinity-Fuze-Pint-Portable-Wireless/dp/B07W6VWZ8C/ref=sr_1_184?qid=1672903004&s=computers&sr=1-184
B07JW9H4J755,B07JW9H4J755,B07JW9H4J755,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,₹449, 449 ,$449.00,₹999,999,$999.00,55%,4.4,"9,940",AGQZ46RQ5YJFVCSGI4BJGNXB7DZA,AGQZ46RQ5YJFVCSGI4BJGNXB7DZA,https://www.amazon.in/AirCase-13-Inch-13-3-Inch-MacBook-Neoprene/dp/B07Z1X6VFC/ref=sr_1_185?qid=1672903004&s=computers&sr=1-185
B07JW9H4J756,B07JW9H4J756,B07JW9H4J756,Computers&Accessories|ExternalDevices&DataStorage|ExternalMemoryCardReaders,₹549, 549 ,$549.00,₹999,999,$999.00,45%,4.3,"7,758",AFMJDZKFVMHFW64W22IJYRZLNS7A,AFMJDZKFVMHFW64W22IJYRZLNS7A,https://www.amazon.in/Brand-Conquer-Reader-Adapter-Portable/dp/B07YL54NVJ/ref=sr_1_186?qid=1672903004&s=computers&sr=1-186
B07JW9H4J757,B07JW9H4J757,B07JW9H4J757,Computers&Accessories|NetworkingDevices|Routers,"₹1,529", 1529 ,"$1,529.00","₹2,399",2399,"$2,399.00",36%,4.3,"68,409",AG2KSOZBBZY3A37U4Q273OYH2IAQ,AG2KSOZBBZY3A37U4Q273OYH2IAQ,https://www.amazon.in/TP-Link-Archer-C20-Wireless-Router/dp/B0759QMF85/ref=sr_1_187?qid=1672903004&s=computers&sr=1-187
B07JW9H4J758,B07JW9H4J758,B07JW9H4J758,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",₹100, 100 ,$100.00,₹100,100,$100.00,0%,4.3,"3,095",AGJTPXSZDYEWZM76UMJXCHUUPJSQ,AGJTPXSZDYEWZM76UMJXCHUUPJSQ,https://www.amazon.in/Parker-Quink-Ink-Bottle-Blue/dp/B00LM4X0KU/ref=sr_1_188?qid=1672903004&s=computers&sr=1-188
B07JW9H4J759,B07JW9H4J759,B07JW9H4J759,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,₹299, 299 ,$299.00,"₹1,499",1499,"$1,499.00",80%,4.2,903,AEDCFJT7COKZ3DP4YGWKH6KU7LAA,AEDCFJT7COKZ3DP4YGWKH6KU7LAA,https://www.amazon.in/STRIFF-Adjustable-Computer-Multi-Angle-Compatible/dp/B08PFSZ7FH/ref=sr_1_189?qid=1672903004&s=computers&sr=1-189
B07JW9H4J760,B07JW9H4J760,B07JW9H4J760,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","₹1,295", 1295 ,"$1,295.00","₹1,795",1795,"$1,795.00",28%,4.1,"25,771",AGI3LMXQXP4MEFM4NDQTJTXXQBVQ,AGI3LMXQXP4MEFM4NDQTJTXXQBVQ,https://www.amazon.in/Logitech-MK215-Wireless-Keyboard-Mouse/dp/B012MQS060/ref=sr_1_190?qid=1672903004&s=computers&sr=1-190
B07JW9H4J761,B07JW9H4J761,B07JW9H4J761,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",₹699, 699 ,$699.00,₹999,999,$999.00,30%,4.1,"2,73,189",AGYJ6QNPZV2B6GT2AC4MVSENRPQQ,AGYJ6QNPZV2B6GT2AC4MVSENRPQQ,https://www.amazon.in/boAt-BassHeads-225-Special-Headphones/dp/B01MF8MB65/ref=sr_1_191?qid=1672903004&s=computers&sr=1-191
B07JW9H4J762,B07JW9H4J762,B07JW9H4J762,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",₹252, 252 ,$252.00,₹315,315,$315.00,20%,4.5,"3,785",AFVYGOA4AWO77UIPMUNH6YSKSB5A,AFVYGOA4AWO77UIPMUNH6YSKSB5A,https://www.amazon.in/Luxor-Subject-Single-Ruled-Notebook/dp/B00LHZWD0C/ref=sr_1_193?qid=1672903005&s=computers&sr=1-193
B07JW9H4J763,B07JW9H4J763,B07JW9H4J763,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,₹190, 190 ,$190.00,₹220,220,$220.00,14%,4.4,"2,866",AGQPAKYDQNK56M5SRVNDN4XOEDKQ,AGQPAKYDQNK56M5SRVNDN4XOEDKQ,https://www.amazon.in/Duracell-Chhota-Power-Battery-Set/dp/B08QDPB1SL/ref=sr_1_194?qid=1672903005&s=computers&sr=1-194
B07JW9H4J764,B07JW9H4J764,B07JW9H4J764,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","₹1,299", 1299 ,"$1,299.00","₹1,599",1599,"$1,599.00",19%,4.3,"27,223",AGTBYZOGBXCBMYG2AN7LT4WYRZRQ,AGTBYZOGBXCBMYG2AN7LT4WYRZRQ,https://www.amazon.in/Zebronics-Transformer-Gaming-Multimedia-Keyboard/dp/B07BRKK9JQ/ref=sr_1_195?qid=1672903005&s=computers&sr=1-195
B07JW9H4J765,B07JW9H4J765,B07JW9H4J765,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,₹729, 729 ,$729.00,"₹1,650",1650,"$1,650.00",56%,4.3,"82,356",AE6PYJAIQ4PNYJNVMWW6NOCP2SPA,AE6PYJAIQ4PNYJNVMWW6NOCP2SPA,https://www.amazon.in/SanDisk-Ultra-SDDDC2-064G-G46-Drives-Silver/dp/B01EZ0X3L8/ref=sr_1_196?qid=1672903005&s=computers&sr=1-196
B07JW9H4J766,B07JW9H4J766,B07JW9H4J766,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",₹480, 480 ,$480.00,₹600,600,$600.00,20%,4.3,"5,719",AHMFATKIPX3KHDWWE63O3F5UM3DA,AHMFATKIPX3KHDWWE63O3F5UM3DA,https://www.amazon.in/Parker-Classic-Gold-Ball-Pen/dp/B00LM4W1N2/ref=sr_1_197?qid=1672903005&s=computers&sr=1-197
B07JW9H4J767,B07JW9H4J767,B07JW9H4J767,Electronics|WearableTechnology|SmartWatches,"₹1,799", 1799 ,"$1,799.00","₹6,990",6990,"$6,990.00",74%,4,"26,880",AEWW4RY2BE6FRKM6CVAJ2Z4ZTR7Q,AEWW4RY2BE6FRKM6CVAJ2Z4ZTR7Q,https://www.amazon.in/boAt-Flash-Smartwatch-Resistance-Lightning/dp/B0949SBKMP/ref=sr_1_199?qid=1672903005&s=computers&sr=1-199
B07JW9H4J768,B07JW9H4J768,B07JW9H4J768,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,₹999, 999 ,$999.00,"₹2,499",2499,"$2,499.00",60%,4.3,"1,690",AGEWFIJDNQ73TIDHQIEMY6PTF7SQ,AGEWFIJDNQ73TIDHQIEMY6PTF7SQ,https://www.amazon.in/Tarkan-Portable-Folding-Laptop-Lapdesk/dp/B08YD264ZS/ref=sr_1_200?qid=1672903005&s=computers&sr=1-200
B07JW9H4J769,B07JW9H4J769,B07JW9H4J769,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹399,399,$399.00,25%,4,"2,766",AF7XWA4GXXWKOYLWWKGKZIP5O7DQ,AF7XWA4GXXWKOYLWWKGKZIP5O7DQ,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Multipurpose/dp/B094JNXNPV/ref=sr_1_201?qid=1672903005&s=computers&sr=1-201
B07JW9H4J770,B07JW9H4J770,B07JW9H4J770,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,₹238, 238 ,$238.00,₹699,699,$699.00,66%,4.4,"8,372",AHVZAVZYUTJOGQMHGNQVLQSOJNOQ,AHVZAVZYUTJOGQMHGNQVLQSOJNOQ,https://www.amazon.in/Quantum-Ethernet-Patch-Straight-Category/dp/B00GZLB57U/ref=sr_1_202?qid=1672903005&s=computers&sr=1-202
B07JW9H4J771,B07JW9H4J771,B07JW9H4J771,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","₹1,349", 1349 ,"$1,349.00","₹2,198",2198,"$2,198.00",39%,4,"7,113",AE42ODBABKBHKRL2PW5XSBEB2IWQ,AE42ODBABKBHKRL2PW5XSBEB2IWQ,https://www.amazon.in/HP-Multimedia-Wireless-Keyboard-4SC12PA/dp/B07V82W5CN/ref=sr_1_203?qid=1672903005&s=computers&sr=1-203
B07JW9H4J772,B07JW9H4J772,B07JW9H4J772,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹999,999,$999.00,70%,4.3,"20,850",AFQCUNSSU6YNN2GEJ2262U55BWYQ,AFQCUNSSU6YNN2GEJ2262U55BWYQ,https://www.amazon.in/A400-Type-C-Cable-Meter-Black/dp/B077Z65HSD/ref=sr_1_204?qid=1672903005&s=computers&sr=1-204
B07JW9H4J773,B07JW9H4J773,B07JW9H4J773,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,₹199, 199 ,$199.00,₹499,499,$499.00,60%,3.3,"2,804",AFDP6MHD6SSBGTNIH6VX4FQDKNUQ,AFDP6MHD6SSBGTNIH6VX4FQDKNUQ,https://www.amazon.in/HUMBLE-Dynamic-Recording-Microphone-SmartPhones/dp/B08HD7JQHX/ref=sr_1_205?qid=1672903005&s=computers&sr=1-205
B07JW9H4J774,B07JW9H4J774,B07JW9H4J774,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,999", 1999 ,"$1,999.00","₹9,999",9999,"$9,999.00",80%,3.7,"1,986",AF4RZTGOIDIWKKEFQWE3PIURRV2Q,AF4RZTGOIDIWKKEFQWE3PIURRV2Q,https://www.amazon.in/Boult-Audio-Equalizer-Cancellation-Bluetooth/dp/B0B31FR4Y2/ref=sr_1_206?qid=1672903005&s=computers&sr=1-206
B07JW9H4J775,B07JW9H4J775,B07JW9H4J775,Electronics|Mobiles&Accessories|MobileAccessories|Stands,₹99, 99 ,$99.00,₹499,499,$499.00,80%,4.1,"2,451",AFHU7KCA3ZL6XOL3PYSGYJM4LAZA,AFHU7KCA3ZL6XOL3PYSGYJM4LAZA,https://www.amazon.in/STRIFF-Android-Portable-Foldable-Stand-Perfect/dp/B09Y14JLP3/ref=sr_1_208?qid=1672903005&s=computers&sr=1-208
B07JW9H4J776,B07JW9H4J776,B07JW9H4J776,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹499, 499 ,$499.00,"₹1,000",1000,"$1,000.00",50%,5,23,AHWC6QG7WU35GLKYM6XTOTHAXCIQ,AHWC6QG7WU35GLKYM6XTOTHAXCIQ,https://www.amazon.in/Wireless-Connection-Battery-Ambidextrous-Suitable/dp/B09ZHCJDP1/ref=sr_1_209?qid=1672903005&s=computers&sr=1-209
B07JW9H4J777,B07JW9H4J777,B07JW9H4J777,Computers&Accessories|Components|Memory,"₹1,792", 1792 ,"$1,792.00","₹3,500",3500,"$3,500.00",49%,4.5,"26,194",AE23RS3W7GZO7LHYKJU6KSKVM4MQ,AE23RS3W7GZO7LHYKJU6KSKVM4MQ,https://www.amazon.in/Crucial-PC4-25600-SODIMM-260-Pin-Memory/dp/B08C4Z69LN/ref=sr_1_210?qid=1672903005&s=computers&sr=1-210
B07JW9H4J778,B07JW9H4J778,B07JW9H4J778,Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies,"₹3,299", 3299 ,"$3,299.00","₹4,100",4100,"$4,100.00",20%,3.9,"15,783",AHM4ZOXDCO5UNP4WQUXKP4NWX64A,AHM4ZOXDCO5UNP4WQUXKP4NWX64A,https://www.amazon.in/APC-BX600C-600VA-230V-Back/dp/B016XVRKZM/ref=sr_1_211?qid=1672903005&s=computers&sr=1-211
B07JW9H4J779,B07JW9H4J779,B07JW9H4J779,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",₹125, 125 ,$125.00,₹180,180,$180.00,31%,4.4,"8,053",AHFAYARHKASPMG7VH6BITH7O52SQ,AHFAYARHKASPMG7VH6BITH7O52SQ,https://www.amazon.in/Luxor-Subject-Single-Ruled-Notebook/dp/B00LHZW3XY/ref=sr_1_213_mod_primary_new?qid=1672903005&s=computers&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-213
B07JW9H4J780,B07JW9H4J780,B07JW9H4J780,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹399, 399 ,$399.00,"₹1,190",1190,"$1,190.00",66%,4.1,"2,809",AHNVMNUO3GZIOGQKKAGSPTXY5VEQ,AHNVMNUO3GZIOGQKKAGSPTXY5VEQ,https://www.amazon.in/Zebronics-Zeb-Jaguar-Wireless-Precision-Ambidextrous/dp/B098JYT4SY/ref=sr_1_214?qid=1672903005&s=computers&sr=1-214
B07JW9H4J781,B07JW9H4J781,B07JW9H4J781,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,199", 1199 ,"$1,199.00","₹7,999",7999,"$7,999.00",85%,3.6,"25,910",AFIIPGUQPWYMXSWDC6UMMV2GNLFA,AFIIPGUQPWYMXSWDC6UMMV2GNLFA,https://www.amazon.in/Boult-Audio-TrueBuds-Wireless-Waterproof/dp/B08CFCK6CW/ref=sr_1_215?qid=1672903005&s=computers&sr=1-215
